"","X","Subdistrict","Year","Density","CV","Area_km2","YE_abund","var.Dens","var.Abund","mean.YE.kg_rand","var.YE.kg_rand","bootvar.YE.kg_rand","N.wts_rand","wt_yrs_rand","mean.YE.kg_dir","var.YE.kg_dir","bootvar.YE.kg_dir","N.wts_dir","wt_yrs_dir","mean.YE.kg_hal","var.YE.kg_hal","bootvar.YE.kg_hal","N.wts_hal","wt_yrs_hal","Biomass.kg","var.Biomass.kg","Biomass.cv","Biomass.mt"
"91",91,"NSEO",2016,701,0.2,442,309842,19656.04,3840082598.56,3.764,1.80579233449477,0.00300697348491024,575,"2016-2016",3.32074324324324,1.81991168872955,0.0128414464271384,148,"1988-2016",3.764,1.80579233449477,0.00312562349437528,575,"2016-2016",1166245.288,54705345561.6852,0.200551068787684,1166.245288
"92",92,"SSEO",2016,NA,1,1056,NA,NA,NA,3.31548387096774,1.49871973188102,0.0102191821723909,155,"2016-2016",3.53490161001789,1.65316231109059,0.00274579878365762,559,"2013-2016",3.31548387096774,1.49871973188102,0.00958286824556086,155,"2016-2016",NA,NA,NA,NA
"93",93,"CSEO",2017,NA,1,1661,NA,NA,NA,3.57428571428571,1.2951873243036,0.00230061468097562,560,"2017-2017",3.18863957597173,1.27304717251947,0.00207403548297764,566,"2013-2017",3.57428571428571,1.2951873243036,0.0024513151030814,560,"2017-2017",NA,NA,NA,NA
"94",94,"EYKT",2017,1072,0.21,739,792208,50679.0144,27676874023.1424,3.87418181818182,1.82119013081636,0.00321271247035465,550,"2017-2017",3.87418181818182,1.82119013081636,0.00316070097201334,550,"2017-2017",4.48393861892583,2.67518137058168,0.00676994669057896,391,"2012-2017",3069157.82981818,417515278840.257,0.21053144152501,3069.15782981818
"95",95,"NSEO",2017,NA,1,442,NA,NA,NA,3.70731707317073,1.82679229530682,0.00464036510132976,410,"2017-2017",3.32074324324324,1.81991168872955,0.0122742988598121,148,"1988-2017",3.70731707317073,1.82679229530682,0.00457431212003199,410,"2017-2017",NA,NA,NA,NA
"96",96,"SSEO",2017,NA,1,1056,NA,NA,NA,3.52741935483871,1.75140627724499,0.00859159430444434,186,"2016-2017",3.53490161001789,1.65316231109059,0.00297851734337087,559,"2013-2017",3.52741935483871,1.75140627724499,0.00867457558032075,186,"2016-2017",NA,NA,NA,NA
"97",97,"CSEO",2018,910,0.14,1661,1511510,16230.76,44779384609.96,3.63353658536585,1.42804948373432,0.00199480512083164,738,"2018-2018",3.68532028469751,1.48215934465019,0.00259615254715177,562,"2018-2018",3.46818181818182,1.22663896103896,0.00731128901338063,176,"2018-2018",5492126.88414634,595850553707.038,0.140549113758351,5492.12688414634
"98",98,"EYKT",2018,NA,1,739,NA,NA,NA,3.94696428571429,2.42270990927677,0.00474335250697126,560,"2018-2018",3.87418181818182,1.82119013081636,0.00346194025761298,550,"2017-2018",3.94696428571429,2.42270990927677,0.00453216223059795,560,"2018-2018",NA,NA,NA,NA
"99",99,"NSEO",2018,637,0.59,442,281554,141248.1889,27594811176.2596,3.53915343915344,1.62827726551864,0.00426219131697135,378,"2018-2018",3.32074324324324,1.81991168872955,0.0119915555979601,148,"1988-2018",3.53915343915344,1.62827726551864,0.00411272482912352,378,"2018-2018",996462.807407407,346097251436.795,0.590388625460134,996.462807407407
"100",100,"SSEO",2018,1582,0.2,1056,1670592,100108.96,111635105218.56,3.60812182741117,1.80483165855175,0.00911359609009922,197,"2016-2018",3.53490161001789,1.65316231109059,0.0030035359402003,559,"2013-2018",3.60812182741117,1.80483165855175,0.00807889674182931,197,"2016-2018",6027699.45989848,1479778759873.8,0.201811915411914,6027.69945989848
"101",101,"CSEO",2019,NA,1,1661,NA,NA,NA,3.48973630831643,1.50284403601643,0.00328453695021297,493,"2019-2019",3.68532028469751,1.48215934465019,0.0025912676623065,562,"2018-2019",3.48973630831643,1.50284403601643,0.00308432695722149,493,"2019-2019",NA,NA,NA,NA
"102",102,"EYKT",2019,1397,0.27,739,1032383,142272.2961,77697888618.4281,4.08098901098901,2.79175371258576,0.0159143586769205,182,"2019-2019",3.87418181818182,1.82119013081636,0.00342004274155147,550,"2017-2019",4.08098901098901,2.79175371258576,0.0151286804185873,182,"2019-2019",4213143.67813187,1312215525502.68,0.271891929085478,4213.14367813187
"103",103,"NSEO",2019,NA,1,442,NA,NA,NA,3.52277511961722,1.60975630901977,0.0041488478042149,418,"2018-2019",3.32074324324324,1.81991168872955,0.0117894910131278,148,"1988-2019",3.52277511961722,1.60975630901977,0.00380528022809502,418,"2018-2019",NA,NA,NA,NA
"104",104,"SSEO",2019,NA,1,1056,NA,NA,NA,3.49276672694394,1.56212149802133,0.00274581878913991,553,"2019-2019",3.49276672694394,1.56212149802133,0.00276812356932141,553,"2019-2019",3.60812182741117,1.80483165855175,0.00863144348992245,197,"2016-2019",NA,NA,NA,NA
"105",105,"CSEO",2020,NA,1,1661,NA,NA,NA,3.42380952380952,1.10231784279977,0.012977132569077,84,"2020-2020",3.68532028469751,1.48215934465019,0.00273969557790431,562,"2018-2020",3.42380952380952,1.10231784279977,0.0128638289636008,84,"2020-2020",NA,NA,NA,NA
"106",106,"EYKT",2020,NA,1,739,NA,NA,NA,4.10143459915612,2.48446064506901,0.0105185308347319,237,"2019-2020",3.87418181818182,1.82119013081636,0.0033099526276359,550,"2017-2020",4.10143459915612,2.48446064506901,0.00999183066275875,237,"2019-2020",NA,NA,NA,NA
"107",107,"NSEO",2020,NA,1,442,NA,NA,NA,3.86352941176471,1.54996358543417,0.0176263180703195,85,"2020-2020",3.32074324324324,1.81991168872955,0.0127435871578253,148,"1988-2020",3.86352941176471,1.54996358543417,0.0182875177793711,85,"2020-2020",NA,NA,NA,NA
"108",108,"SSEO",2020,1949,0.15,1056,2058144,85468.5225,95309026306.56,3.49276672694394,1.56212149802133,0.00287938001010929,553,"2019-2020",3.49276672694394,1.56212149802133,0.0026466426851823,553,"2019-2020",3.60812182741117,1.80483165855175,0.0089711121608867,197,"2016-2020",7188616.88245931,1175186145384.55,0.150802309571123,7188.61688245931
"109",109,"CSEO",2021,NA,1,1661,NA,NA,NA,3.49982857142857,1.19823502791461,0.00643257869486139,175,"2021-2021",3.68532028469751,1.48215934465019,0.002777079127219,562,"2018-2021",3.49982857142857,1.19823502791461,0.00638581193307267,175,"2021-2021",NA,NA,NA,NA
"110",110,"EYKT",2021,NA,1,739,NA,NA,NA,4.26312312312312,2.33749081913239,0.00731582145019244,333,"2021-2021",3.87418181818182,1.82119013081636,0.00336345142997543,550,"2017-2021",4.26312312312312,2.33749081913239,0.00724902432871328,333,"2021-2021",NA,NA,NA,NA
"111",111,"NSEO",2021,NA,1,442,NA,NA,NA,3.67885135135135,1.58488506618864,0.00992007345913755,148,"2020-2021",3.32074324324324,1.81991168872955,0.0120667197464768,148,"1988-2021",3.67885135135135,1.58488506618864,0.0110390114134907,148,"2020-2021",NA,NA,NA,NA
"112",112,"SSEO",2021,NA,1,1056,NA,NA,NA,3.54646076794658,1.57184966024757,0.00269639258676432,599,"2019-2021",3.49276672694394,1.56212149802133,0.00285131808390833,553,"2019-2021",4.42875,1.41382025862069,0.0162402103584861,88,"2017-2021",NA,NA,NA,NA
"113",113,"CSEO",2022,1178,0.163,1661,1685915,36869.376196,101719696244.045,3.49982857142857,1.19823502791461,0.00653806636062675,175,"2021-2022",3.68532028469751,1.48215934465019,0.00261820646040064,562,"2018-2022",3.49982857142857,1.19823502791461,0.00653072980192928,175,"2021-2022",5900413.486,1265192475858.7,0.190632021516894,5900.413486
"114",114,"EYKT",2022,NA,1,739,NA,NA,NA,4.91584415584416,1.94469565960355,0.023246495656797,77,"2022-2022",3.87418181818182,1.82119013081636,0.00323964590256372,550,"2017-2022",4.91584415584416,1.94469565960355,0.0252115124015734,77,"2022-2022",NA,NA,NA,NA
"115",115,"NSEO",2022,1033,0.267069211,442,310870,76111.1510270097,14869378909.2407,3.38418803418803,1.88435903330386,0.0151888752244903,117,"2021-2022",3.32074324324324,1.81991168872955,0.0113515126106338,148,"1988-2022",3.38418803418803,1.88435903330386,0.0144661740027631,117,"2021-2022",1052042.53418803,171988666278.34,0.394199996055038,1052.04253418803
"116",116,"SSEO",2022,NA,1,1056,NA,NA,NA,4.15457831325301,2.46240317367029,0.02853199917473,83,"2022-2022",3.49276672694394,1.56212149802133,0.00263891339112068,553,"2019-2022",4.17,2.32071818181818,0.0249316758156844,89,"2022-2022",NA,NA,NA,NA
"117",117,"CSEO",2023,NA,1,1661,NA,NA,NA,3.56064655172414,1.43659308665472,0.00591072967690491,232,"2021-2023",3.68532028469751,1.48215934465019,0.00263715257473726,562,"2018-2023",3.56064655172414,1.43659308665472,0.00592103388721659,232,"2021-2023",NA,NA,NA,NA
"118",118,"EYKT",2023,1741,0.21,739,1286654,133670.6721,73000361117.9241,4.80327586206897,3.12040830584708,0.0270298468015876,116,"2023-2023",3.87418181818182,1.82119013081636,0.00331809003684676,550,"2017-2023",4.80327586206897,3.12040830584708,0.0261465161200142,116,"2023-2023",6180154.10103448,1730945358278.79,0.212883682914984,6180.15410103448
"119",119,"NSEO",2023,NA,1,442,NA,NA,NA,3.72701754385965,2.04990784039745,0.0163097748989063,114,"2022-2023",3.32074324324324,1.81991168872955,0.0130625894905132,148,"1988-2023",3.72701754385965,2.04990784039745,0.0187062202060401,114,"2022-2023",NA,NA,NA,NA
"120",120,"SSEO",2023,NA,1,1056,NA,NA,NA,4.15457831325301,2.46240317367029,0.028085769451321,83,"2022-2023",3.49276672694394,1.56212149802133,0.00299188119416402,553,"2019-2023",4.17,2.32071818181818,0.0247499799519125,89,"2022-2023",NA,NA,NA,NA
"121",121,"CSEO",2024,NA,1,1661,NA,NA,NA,3.63150851581509,1.53884698712243,0.00360149418444261,411,"2024-2024",3.68532028469751,1.48215934465019,0.00262216297647142,562,"2018-2024",3.63150851581509,1.53884698712243,0.00360562426198969,411,"2024-2024",NA,NA,NA,NA
"122",122,"EYKT",2024,NA,1,739,NA,NA,NA,3.97008064516129,1.83014714791503,0.0146541085026168,124,"2024-2024",3.87418181818182,1.82119013081636,0.00320484623966115,550,"2017-2024",3.97008064516129,1.83014714791503,0.0144630686190613,124,"2024-2024",NA,NA,NA,NA
"123",123,"NSEO",2024,NA,1,442,NA,NA,NA,3.67691666666667,2.08663663165266,0.0169103107551996,120,"2023-2024",3.32074324324324,1.81991168872955,0.0130511212675376,148,"1988-2024",3.67691666666667,2.08663663165266,0.0175097064700742,120,"2023-2024",NA,NA,NA,NA
"124",124,"SSEO",2024,NA,1,1056,NA,NA,NA,4.15457831325301,2.46240317367029,0.0278111732049076,83,"2022-2024",3.49276672694394,1.56212149802133,0.00267719068685603,553,"2019-2024",4.17,2.32071818181818,0.026773309378448,89,"2022-2024",NA,NA,NA,NA
