"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1352","CtoB[129]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1.002,1182
"1353","CtoB[130]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1,3000
"1354","CtoB[131]",0.011,0.002,0.009,0.011,0.015,FALSE,1,1.001,3000
"1355","CtoB[132]",0.011,0.001,0.009,0.011,0.014,FALSE,1,1.001,2030
"1356","CtoB[133]",0.006,0.001,0.005,0.006,0.008,FALSE,1,1,3000
"1357","CtoB[134]",0.008,0.002,0.006,0.008,0.012,FALSE,1,1,3000
"1358","CtoB[135]",0.008,0.005,0.004,0.006,0.023,FALSE,1,1.005,3000
"1359","CBtoK",0.392,0.122,0.199,0.372,0.675,FALSE,1,1.001,1099
"1360","B1980",0.673,0.169,0.377,0.657,1.039,FALSE,1,1.002,889
"1361","Stock.Status",0.98,0.305,0.499,0.931,1.688,FALSE,1,1.001,1099
"1362","MSY",216.87,164.235,26.429,175.379,626.851,FALSE,1,1.005,1265
"1363","Bmsy",19625.089,6096.459,10899.015,18673.864,33982.676,FALSE,1,1.002,854
"1364","Fmsy",0.013,0.014,0.001,0.009,0.052,FALSE,1,1.012,992
"1365","Hmsy",0.013,0.014,0.001,0.009,0.052,FALSE,1,1.012,992
"1366","fit",0.262,8.652,-16.759,0.535,16.833,TRUE,0.527,1.001,2132
"1367","subfit.new",-0.12,8.822,-17.423,-0.175,16.577,TRUE,0.509,1,3000
"1368","deviance",-1612.019,27.892,-1666.196,-1611.737,-1555.891,FALSE,1,1.001,1852
