"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"307","B[32]",40259.185,12729.694,21293.615,38781.614,69938.35,FALSE,1,1,3000
"308","B[33]",40108.706,12605.094,21471.183,38723.866,69520.643,FALSE,1,1,3000
"309","B[34]",40019.684,12492.873,21422.71,38701.202,69561.459,FALSE,1,1,3000
"310","B[35]",39903.613,12365.025,21115.451,38568.79,68887.203,FALSE,1,1,3000
"311","B[36]",39780.856,12275.122,21177.145,38440.616,67233.987,FALSE,1,1,3000
"312","B[37]",39612.856,12186.672,21041.119,38325.014,67817.736,FALSE,1,1,3000
"313","B[38]",39479.577,12094.693,20777.864,38180.272,66776.207,FALSE,1,1,3000
"314","B[39]",39398.358,12016.424,20849.906,38059.955,67244.287,FALSE,1,1,3000
"315","B[40]",39325.755,11920.146,21022.677,38053.011,66998.348,FALSE,1,1,3000
"316","B[41]",39254.077,11788.861,21174.424,38015.521,65903.87,FALSE,1,1,3000
"317","B[42]",39139.294,11739.549,20962.967,37772.823,66199.198,FALSE,1,1,2759
"318","B[43]",38927.376,11648.492,20947.874,37600.743,66250.32,FALSE,1,1,2835
"319","B[44]",38762.674,11560.94,20926.198,37529.836,65932.739,FALSE,1,1,2791
"320","B[45]",38626.592,11488.282,21052.215,37354.772,65228.589,FALSE,1,1,2450
"321","B[46]",38410.861,11394.283,20695.183,37212.839,64789.984,FALSE,1,1,3000
"322","B[47]",38228.691,11323.712,20702.025,37110.452,63691.223,FALSE,1,1.001,2149
"323","B[48]",38036.711,11264.343,20675.161,36845.761,63332.245,FALSE,1,1.001,1911
"324","B[49]",37904.947,11150.232,20697.205,36692.214,62469.994,FALSE,1,1,2654
"325","B[50]",37700.81,11034.38,20798.037,36630.185,61945.047,FALSE,1,1.001,2392
"326","B[51]",37556.777,10965.243,20512.761,36573.418,62359.51,FALSE,1,1.001,2381
"327","B[52]",37455.358,10938.271,20422.829,36562.073,61746.066,FALSE,1,1.001,2221
"328","B[53]",37348.228,10842.591,20446.713,36361.992,61214.82,FALSE,1,1.001,1932
"329","B[54]",37176.13,10683.884,20273.363,36392.933,60724.697,FALSE,1,1.001,1686
"330","B[55]",37076.302,10536.501,20140.434,36381.378,59972.179,FALSE,1,1.001,1498
"331","B[56]",36970.83,10419.907,20279.948,36191.513,59028.742,FALSE,1,1.001,1715
"332","B[57]",36881.63,10379.038,20527.837,36176.581,59862.056,FALSE,1,1.001,1251
"333","B[58]",36747.357,10217.223,20446.758,36098.691,59086.828,FALSE,1,1.002,1132
"334","B[59]",36655.019,10131.525,20756.331,35912.102,59218.93,FALSE,1,1.002,1244
"335","B[60]",36469.831,9958.423,20683.331,35738.959,57932.109,FALSE,1,1.002,1498
"336","B[61]",36294.692,9841.453,20467.662,35647.66,58043.733,FALSE,1,1.002,1326
"337","B[62]",36168.107,9703.107,20516.45,35571.025,57944.749,FALSE,1,1.002,1464
"338","B[63]",36005.563,9559.79,20729.984,35367.997,57320.438,FALSE,1,1.002,1503
"339","B[64]",35907.185,9427.554,20909.478,35275.83,57020.221,FALSE,1,1.002,1259
"340","B[65]",35750.379,9346.796,20798.677,35122.866,56343.651,FALSE,1,1.001,1464
"341","B[66]",35614.34,9254.225,20901.24,34994.386,56630.061,FALSE,1,1.001,1478
"342","B[67]",35479.513,9140.247,20627.939,34738.618,55061.272,FALSE,1,1.001,1661
"343","B[68]",35344.18,9011.471,20538.761,34523.393,55128.552,FALSE,1,1.001,1852
"344","B[69]",35256.223,8844.398,20614.38,34451.799,55037.462,FALSE,1,1.001,1770
"345","B[70]",35077.3,8669.362,20618.619,34292.783,54402.859,FALSE,1,1.001,1763
"346","B[71]",34927.744,8536.222,20438.12,34264.358,53848.153,FALSE,1,1.001,1560
"347","B[72]",34767.953,8388.953,20543.9,34144.556,53881.591,FALSE,1,1.001,1680
"348","B[73]",34598.38,8235.934,20740.651,33953.896,53496.43,FALSE,1,1.001,1501
"349","B[74]",34441.619,8124.816,20693.617,33877.779,52957.937,FALSE,1,1.001,1628
"350","B[75]",34214.72,7969.097,20684.555,33784.992,51974.183,FALSE,1,1.001,1823
"351","B[76]",33909.486,7753.126,20481.938,33583.29,50749.218,FALSE,1,1.001,1393
"352","B[77]",33601.515,7655.431,20474.095,33149.966,51002.492,FALSE,1,1.001,1583
"353","B[78]",33213.813,7482.667,20260.636,32896.986,50344.657,FALSE,1,1.001,1480
"354","B[79]",32663.795,7334.396,20126.353,32277.645,49007.718,FALSE,1,1.001,1344
"355","B[80]",32216.894,7180.684,19749.795,31862.026,47923.729,FALSE,1,1.001,1317
"356","B[81]",31928.166,6993.585,19619.773,31601.32,47555.503,FALSE,1,1.001,1518
"357","B[82]",31713.268,6880.691,19911.705,31320.074,46853.357,FALSE,1,1.001,1568
"358","B[83]",31447.594,6689.817,19798.26,31049.938,46178.659,FALSE,1,1.001,1462
"359","B[84]",31267.042,6526.624,19792.743,30937.153,45915.81,FALSE,1,1.001,1892
"360","B[85]",31078.685,6374.332,19861.319,30716.031,45220.46,FALSE,1,1.001,2305
"361","B[86]",30889.638,6199.005,19979.725,30600.109,44637.986,FALSE,1,1.001,1984
"362","B[87]",30794.531,6040.308,20302.506,30505.236,44485.818,FALSE,1,1.001,2018
"363","B[88]",30699.61,5887.158,20408.745,30376.528,43858.264,FALSE,1,1.001,2482
"364","B[89]",30521.786,5699.629,20471.771,30197.618,43551.365,FALSE,1,1.001,2195
"365","B[90]",30446.123,5550.523,20578.22,30195.464,43191.453,FALSE,1,1.001,2515
"366","B[91]",30369.631,5389.017,20823.219,30073.827,42713.069,FALSE,1,1.001,2682
"367","B[92]",30386.054,5253.406,20833.321,30137.76,42505.598,FALSE,1,1.001,2727
"368","B[93]",30367.742,5056.368,21221.241,30163.085,41891.489,FALSE,1,1.002,2431
"369","B[94]",30340.602,4888.187,21472.742,30087.556,41345.909,FALSE,1,1.003,1461
"370","B[95]",30253.525,4708.029,21619.13,30104.174,40641.747,FALSE,1,1.003,1820
"371","B[96]",30217.629,4532.851,21916.652,30038.707,40128.06,FALSE,1,1.002,2135
"372","B[97]",30147.485,4312.649,22239.079,29987.095,39462.238,FALSE,1,1.002,1765
"373","B[98]",29842.175,4047.632,22510.262,29710.279,38692.074,FALSE,1,1.001,2042
"374","B[99]",29409.906,3823.34,22470.322,29259.786,37117.561,FALSE,1,1.001,1775
"375","B[100]",28999.276,3585.117,22455.543,28861.302,36312.397,FALSE,1,1,3000
"376","B[101]",28264.543,3384.759,21999.607,28168.138,35195.182,FALSE,1,1,2565
"377","B[102]",27651.205,3145.489,21767.8,27549.22,34080.903,FALSE,1,1,2645
"378","B[103]",27328.775,2883.723,21875.874,27197.753,33567.243,FALSE,1,1,3000
"379","B[104]",27093.257,2587.727,22280.703,27020.416,32617.676,FALSE,1,1,3000
"380","B[105]",26704.129,2316.196,22308.531,26607.387,31622.2,FALSE,1,1,3000
"381","B[106]",26383.171,2019.418,22554.993,26330.641,30695.125,FALSE,1,1,2949
"382","B[107]",25979.779,1682.045,22773.51,25921.283,29445.537,FALSE,1,1.001,1976
"383","B[108]",25553.065,1464.622,22806.732,25487.813,28645.397,FALSE,1,1,2328
"384","B[109]",25354.26,1338.008,22901.287,25278.381,28108.741,FALSE,1,1.002,1001
"385","B[110]",24910.17,1217.153,22669.051,24842.669,27456.928,FALSE,1,1.001,3000
"386","B[111]",24435.537,1156.679,22326.698,24388.575,26847.065,FALSE,1,1.001,3000
"387","B[112]",23733.95,1074.203,21744.363,23671.001,25962.673,FALSE,1,1,3000
"388","B[113]",23088.01,1024.928,21209.631,23052.763,25220.413,FALSE,1,1,3000
"389","B[114]",22472.737,973.841,20670.507,22429.881,24476.468,FALSE,1,1,2884
"390","B[115]",21844.94,960.79,20043.018,21804.955,23854.042,FALSE,1,1,3000
"391","B[116]",21255.215,909.059,19572.618,21222.124,23121.69,FALSE,1,1,3000
"392","B[117]",20669.9,857.7,19084.446,20641.992,22454.211,FALSE,1,1.001,2317
"393","B[118]",19883.29,806.706,18366.913,19827.537,21576.123,FALSE,1,1,3000
"394","B[119]",19156.158,773.438,17615.42,19152.243,20713.644,FALSE,1,1.001,1625
"395","B[120]",18471.593,752.18,17051.474,18458.865,19983.96,FALSE,1,1.001,1725
"396","B[121]",17840.113,743.236,16371.731,17844.722,19302.475,FALSE,1,1.001,1237
"397","B[122]",17353.63,735.734,15952.603,17348.903,18795.656,FALSE,1,1.001,3000
"398","B[123]",16891.964,710.334,15533.32,16895.868,18260.991,FALSE,1,1,3000
"399","B[124]",16490.391,699.108,15088.895,16497.612,17798.53,FALSE,1,1,3000
"400","B[125]",16330.717,681.051,14980.085,16317.555,17602.736,FALSE,1,1,3000
"401","B[126]",16247.849,658.471,14968.215,16252.234,17533.11,FALSE,1,1,3000
"402","B[127]",16234.476,652.702,14956.785,16244.765,17554.156,FALSE,1,1.001,2067
"403","B[128]",16345.099,634.423,15089.586,16342.43,17575.212,FALSE,1,1.001,3000
"404","B[129]",16504.312,627.205,15284.458,16500.456,17719.456,FALSE,1,1.001,3000
"405","B[130]",16708.218,615.595,15499.688,16707.638,17962.834,FALSE,1,1,3000
"406","B[131]",16957.11,639.958,15722.477,16933.109,18258.042,FALSE,1,1,3000
"407","B[132]",17193.712,681.696,15943.321,17162.945,18588.588,FALSE,1,1.001,3000
"408","B[133]",17406.82,788.379,15987.29,17369.8,19046.211,FALSE,1,1,2990
"409","B[134]",17565.6,939.746,15836.296,17495.039,19573.736,FALSE,1,1.002,1927
"410","B[135]",17612.298,1237.542,15378.402,17530.273,20256.644,FALSE,1,1.002,3000
"411","B[136]",17687.201,1478.386,15078.542,17557.578,20863.348,FALSE,1,1.002,3000
"412","D[1]",8.973,11.7,1,5.704,36.937,FALSE,1,1.002,2009
"413","D[2]",8.179,10.356,1,5.004,32.775,FALSE,1,1.006,3000
"414","D[3]",8.313,9.952,1,5.051,36.914,FALSE,1,1,3000
"415","D[4]",11.798,12.372,1.387,8.175,45.504,FALSE,1,1.001,3000
"416","D[5]",13.989,13.524,2.113,10.16,47.368,FALSE,1,1.006,3000
"417","D[6]",15.74,13.442,2.629,11.938,51.188,FALSE,1,1.001,3000
"418","D[7]",18.535,15.49,3.533,13.929,61.451,FALSE,1,1,3000
"419","D[8]",20.206,15.072,3.901,16.296,60.878,FALSE,1,1.001,3000
"420","D[9]",24.844,17.763,6.143,20.21,69.665,FALSE,1,1.013,452
"421","D[10]",28.778,18.056,7.714,24.321,76.192,FALSE,1,1.001,3000
"422","D[11]",33.556,19.371,10.108,29.055,86.537,FALSE,1,1,3000
"423","D[12]",38.017,21.401,12.58,33.464,91.071,FALSE,1,1,3000
"424","D[13]",55.2,25.593,21.242,49.876,118.043,FALSE,1,1,3000
"425","D[14]",72.58,31.447,31.346,66.53,150.876,FALSE,1,1.001,3000
"426","D[15]",89.287,34.734,39.86,83.105,174.151,FALSE,1,1,3000
"427","D[16]",99.175,37.379,45.898,92.267,193.188,FALSE,1,1,3000
"428","D[17]",111.423,39.6,52.677,104.255,208.051,FALSE,1,1.002,1509
"429","D[18]",88.447,35.724,39.678,81.762,174.791,FALSE,1,1,3000
"430","D[19]",142.082,47.436,70.54,134.171,254.689,FALSE,1,1,3000
"431","D[20]",193.44,59.113,103.805,185.666,332.118,FALSE,1,1,3000
"432","D[21]",196.714,60.185,106.677,187.902,335.269,FALSE,1,1.001,3000
"433","D[22]",200.124,60.922,105.518,190.419,342.924,FALSE,1,1,3000
"434","D[23]",202.226,59.809,109.491,194.233,341.862,FALSE,1,1.001,3000
"435","D[24]",220.343,65.505,121.77,211.291,378.133,FALSE,1,1,3000
"436","D[25]",232.82,69.256,126.865,222.51,392.541,FALSE,1,1,3000
"437","D[26]",240.281,70.041,131.404,230.53,397.58,FALSE,1,1,3000
"438","D[27]",220.056,66.718,118.037,210.126,371.909,FALSE,1,1.001,3000
"439","D[28]",221.027,67.937,117.809,211.346,379.108,FALSE,1,1.001,3000
"440","D[29]",159.751,54.344,79.145,151.437,293.483,FALSE,1,1.001,3000
"441","D[30]",158.346,52.187,81.71,151.93,278.096,FALSE,1,1.002,1178
"442","D[31]",128.473,44.873,61.406,121.573,235.704,FALSE,1,1,3000
"443","D[32]",132.988,46.936,64.861,125.913,249.951,FALSE,1,1,3000
"444","D[33]",157.453,52.175,80.631,149.48,277.689,FALSE,1,1.001,2248
"445","D[34]",150.599,50.066,75.208,143.707,268.405,FALSE,1,1.001,3000
"446","D[35]",132.843,47.226,65.473,125.324,246.803,FALSE,1,1.002,1368
"447","D[36]",160.564,54.994,81.014,152.366,289.769,FALSE,1,1,3000
"448","D[37]",169.594,58.262,82.653,159.814,307.362,FALSE,1,1,3000
"449","D[38]",143.944,51.782,67.317,136.638,269.646,FALSE,1,1.001,2138
"450","D[39]",132.246,49.101,62.026,123.569,256.906,FALSE,1,1.003,3000
"451","D[40]",138.957,50.504,66.62,130.927,263.144,FALSE,1,1,3000
"452","D[41]",139.01,51.036,65.356,130.288,264.508,FALSE,1,1.001,3000
"453","D[42]",270.461,74.165,154.745,261.602,437.586,FALSE,1,1.002,854
"454","D[43]",224.773,63.694,128.052,217.225,375.7,FALSE,1,1.001,2972
"455","D[44]",205.534,60.51,111.157,197.208,349.078,FALSE,1,1.002,1315
"456","D[45]",213.106,61.658,116.339,203.671,355.648,FALSE,1,1.001,1492
"457","D[46]",225.092,64.066,123.597,216.579,369.301,FALSE,1,1,2803
"458","D[47]",217.15,63.685,119.14,207.684,357.314,FALSE,1,1,3000
"459","D[48]",233.728,69.55,122.983,224.74,392.189,FALSE,1,1.001,2583
"460","D[49]",247.713,72.187,135.515,238.707,416.079,FALSE,1,1.001,3000
"461","D[50]",204.021,61.845,107.241,195.991,345.248,FALSE,1,1.001,2445
"462","D[51]",193.171,61.115,102.914,183.15,333.766,FALSE,1,1.001,2154
"463","D[52]",192.467,62.346,99.187,182.146,337.565,FALSE,1,1.001,3000
"464","D[53]",186.119,57.462,97.528,178.129,316.468,FALSE,1,1.001,3000
"465","D[54]",164.493,53.129,85.863,157.149,291.689,FALSE,1,1.001,3000
"466","D[55]",198.448,58.116,109.329,190.722,336.22,FALSE,1,1,3000
"467","D[56]",167.447,52.576,89.93,158.844,289.832,FALSE,1,1.001,2139
"468","D[57]",218.332,60.81,123.029,210.421,359.023,FALSE,1,1.002,2233
"469","D[58]",153.967,49.223,79.265,146.138,273.986,FALSE,1,1,3000
"470","D[59]",221.132,64.308,121.971,211.924,376.154,FALSE,1,1,3000
"471","D[60]",228.1,67.215,124.508,219.159,378.963,FALSE,1,1,3000
"472","D[61]",199.01,58.377,108.504,190.252,334.852,FALSE,1,1,3000
"473","D[62]",224.744,63.421,126.09,214.078,374.369,FALSE,1,1,3000
"474","D[63]",197.656,59.521,106.696,188.705,336.8,FALSE,1,1.003,2814
"475","D[64]",218.237,63.692,119.697,209.583,363.697,FALSE,1,1,3000
"476","D[65]",238.439,72.144,128.122,228.783,405.728,FALSE,1,1.001,2341
"477","D[66]",198.628,62.576,104.347,190.567,341.849,FALSE,1,1,3000
"478","D[67]",218.724,67.761,115.294,208.941,372.409,FALSE,1,1,3000
"479","D[68]",173.191,57.687,87.661,164.584,307.536,FALSE,1,1.001,3000
"480","D[69]",219.3,62.172,122.449,211.77,362.82,FALSE,1,1.001,2354
"481","D[70]",226.307,64.22,128.073,216.879,372.595,FALSE,1,1,3000
"482","D[71]",238.379,65.004,135.774,231.522,379.972,FALSE,1,1,3000
"483","D[72]",303.163,81.481,174.034,293.453,486.686,FALSE,1,1.001,2653
"484","D[73]",262.366,68.246,155.782,254.002,412.073,FALSE,1,1.001,2236
"485","D[74]",253.228,68.03,146.437,244.212,408.928,FALSE,1,1,3000
"486","D[75]",288.732,73.616,171.417,280.073,449.776,FALSE,1,1,3000
"487","D[76]",228.231,61.658,129.908,219.649,364.865,FALSE,1,1,3000
"488","D[77]",184.553,56.889,100.196,174.766,320.71,FALSE,1,1,3000
"489","D[78]",275.44,72.843,161.701,265.483,443.7,FALSE,1,1,3000
"490","D[79]",285.509,76.462,166.078,274.622,461.012,FALSE,1,1.001,3000
"491","D[80]",169.477,52.564,88.994,161.255,290.522,FALSE,1,1,3000
"492","D[81]",134.351,43.57,69.765,127.352,236.108,FALSE,1,1.001,1619
"493","D[82]",200.311,61.769,108.761,191.352,345.936,FALSE,1,1.001,1974
"494","D[83]",180.56,55.014,96.776,173.189,312.128,FALSE,1,1,3000
"495","D[84]",141.148,46.219,72.572,133.629,251.159,FALSE,1,1.001,2805
"496","D[85]",137.064,45.217,69.266,130.189,244.731,FALSE,1,1.005,386
"497","D[86]",119.038,41.511,58.125,111.2,217.774,FALSE,1,1,3000
"498","D[87]",120.055,40.696,59.677,113.035,216.624,FALSE,1,1,3000
"499","D[88]",143.203,46.62,73.053,136.772,251.525,FALSE,1,1.001,2511
"500","D[89]",111.128,38.326,54.228,105.83,196.917,FALSE,1,1,3000
"501","D[90]",79.382,31.97,34.451,73.26,155.642,FALSE,1,1.001,3000
"502","D[91]",110.27,39.325,51.645,103.981,201.756,FALSE,1,1.002,2061
"503","D[92]",96.438,37.078,43.919,89.481,189.639,FALSE,1,1,3000
"504","D[93]",54.476,31.162,14.03,48.076,127.199,FALSE,1,1.001,3000
"505","D[94]",66.564,33.999,21.112,59.494,153.294,FALSE,1,1.005,1646
"506","D[95]",46.143,23.704,13.693,41.533,105.066,FALSE,1,1.002,2851
"507","D[96]",73.535,30.546,30.598,68.741,147.1,FALSE,1,1,3000
"508","D[97]",78.878,32.537,32.089,73.485,160.671,FALSE,1,1,3000
"509","D[98]",92.296,36.303,37.445,86.899,179.391,FALSE,1,1,3000
"510","D[99]",119.954,43.806,55.344,112.552,225.328,FALSE,1,1,3000
"511","D[100]",105.404,39.471,45.644,99.709,192.924,FALSE,1,1.002,899
"512","D[101]",121.338,45.285,54.152,113.637,227.699,FALSE,1,1,3000
"513","D[102]",65.964,42.91,1,59.516,164.095,FALSE,1,1,3000
"514","D[103]",94.607,47.966,20.776,87.789,202.565,FALSE,1,1.001,2926
"515","D[104]",58.413,40.94,1,52.172,159.463,FALSE,1,1.001,2760
"516","D[105]",35.527,38.257,1,24.95,134.395,FALSE,1,1,3000
"517","D[106]",32.188,40.984,1,13.89,136.117,FALSE,1,1.002,3000
"518","D[107]",19.261,33.911,1,1,119.093,FALSE,1,1.002,3000
"519","D[108]",51.82,37.726,1,45.683,141.657,FALSE,1,1.002,1046
"520","D[109]",78.349,34.921,23.665,74.017,160.096,FALSE,1,1,3000
"521","D[110]",83.843,39.148,18.99,79.928,171.017,FALSE,1,1,3000
"522","D[111]",158.743,55.573,68.351,152.205,289.463,FALSE,1,1,3000
"523","D[112]",48.073,40.224,1,40.714,143.85,FALSE,1,1.002,963
"524","D[113]",27.352,29.834,1,19.217,99.638,FALSE,1,1.001,1127
"525","D[114]",11.374,18.384,1,1,64.782,FALSE,1,1.001,3000
"526","D[115]",1.354,2.733,1,1,4.894,FALSE,1,1.007,3000
"527","D[116]",2.678,6.42,1,1,24.279,FALSE,1,1.015,823
"528","D[117]",73.165,60.02,1,62.288,218.437,FALSE,1,1.001,2127
"529","D[118]",37.587,32.552,1,32.047,114.064,FALSE,1,1.002,1180
"530","D[119]",34.658,35.266,1,25.709,119.681,FALSE,1,1,3000
"531","D[120]",87.244,69.472,1,75.688,254.539,FALSE,1,1.002,806
"532","D[121]",36.826,33.697,1,30.787,117.583,FALSE,1,1,3000
"533","D[122]",52.03,33.935,1,47.962,127.577,FALSE,1,1.001,1313
"534","D[123]",86.897,39.477,18.79,83.131,175.812,FALSE,1,1.001,2664
"535","D[124]",1.253,1.934,1,1,3.614,FALSE,1,1.018,3000
"536","D[125]",1,0,1,1,1,FALSE,1,NA,1
"537","D[126]",1.003,0.098,1,1,1,FALSE,1,1.066,3000
"538","D[127]",3.476,5.245,1,1,19.339,FALSE,1,1.005,1713
"539","D[128]",1.045,0.58,1,1,1,FALSE,1,1.013,3000
"540","D[129]",11.01,17.626,1,1,60.646,FALSE,1,1.018,558
"541","D[130]",1.34,2.452,1,1,5.33,FALSE,1,1.045,3000
"542","D[131]",18.964,18.522,1,14.883,64.186,FALSE,1,1.001,2185
"543","D[132]",1.975,3.547,1,1,13.193,FALSE,1,1,3000
"544","D[133]",2.175,4.537,1,1,16.034,FALSE,1,1.021,1201
"545","D[134]",35.406,24.47,1,32.132,91.334,FALSE,1,1.001,1688
"546","D[135]",49.085,105.15,1,1,336.813,FALSE,1,1.012,2040
"547","C[1]",8.973,11.7,1,5.704,36.937,FALSE,1,1.002,2009
"548","C[2]",8.179,10.356,1,5.004,32.775,FALSE,1,1.006,3000
"549","C[3]",8.313,9.952,1,5.051,36.914,FALSE,1,1,3000
"550","C[4]",11.799,12.372,1.387,8.175,45.504,FALSE,1,1.001,3000
"551","C[5]",13.989,13.524,2.114,10.16,47.368,FALSE,1,1.006,3000
"552","C[6]",15.74,13.442,2.63,11.938,51.188,FALSE,1,1.001,3000
"553","C[7]",18.536,15.49,3.534,13.929,61.451,FALSE,1,1,3000
"554","C[8]",20.206,15.072,3.901,16.296,60.879,FALSE,1,1.001,3000
"555","C[9]",24.844,17.763,6.144,20.211,69.665,FALSE,1,1.013,452
"556","C[10]",28.779,18.056,7.715,24.321,76.192,FALSE,1,1.001,3000
"557","C[11]",33.556,19.371,10.108,29.055,86.537,FALSE,1,1,3000
"558","C[12]",38.017,21.401,12.58,33.465,91.071,FALSE,1,1,3000
"559","C[13]",55.2,25.593,21.242,49.877,118.044,FALSE,1,1,3000
"560","C[14]",72.581,31.447,31.347,66.53,150.877,FALSE,1,1.001,3000
"561","C[15]",89.288,34.734,39.861,83.106,174.151,FALSE,1,1,3000
"562","C[16]",99.175,37.379,45.898,92.267,193.189,FALSE,1,1,3000
"563","C[17]",111.423,39.6,52.677,104.256,208.052,FALSE,1,1.002,1509
"564","C[18]",88.447,35.724,39.678,81.762,174.792,FALSE,1,1,3000
"565","C[19]",142.082,47.436,70.54,134.171,254.689,FALSE,1,1,3000
"566","C[20]",193.44,59.113,103.805,185.666,332.118,FALSE,1,1,3000
"567","C[21]",196.714,60.185,106.677,187.902,335.269,FALSE,1,1.001,3000
"568","C[22]",200.124,60.922,105.518,190.419,342.924,FALSE,1,1,3000
"569","C[23]",202.226,59.809,109.491,194.233,341.862,FALSE,1,1.001,3000
"570","C[24]",220.344,65.505,121.77,211.291,378.133,FALSE,1,1,3000
"571","C[25]",232.82,69.256,126.865,222.51,392.542,FALSE,1,1,3000
"572","C[26]",240.282,70.041,131.404,230.531,397.58,FALSE,1,1,3000
"573","C[27]",220.056,66.718,118.037,210.126,371.91,FALSE,1,1.001,3000
"574","C[28]",221.027,67.937,117.809,211.347,379.108,FALSE,1,1.001,3000
"575","C[29]",159.751,54.344,79.146,151.438,293.483,FALSE,1,1.001,3000
"576","C[30]",158.346,52.187,81.71,151.931,278.096,FALSE,1,1.002,1178
"577","C[31]",128.473,44.873,61.407,121.573,235.705,FALSE,1,1,3000
"578","C[32]",132.988,46.936,64.862,125.914,249.952,FALSE,1,1,3000
"579","C[33]",157.453,52.175,80.632,149.481,277.689,FALSE,1,1.001,2248
"580","C[34]",150.599,50.066,75.208,143.707,268.405,FALSE,1,1.001,3000
"581","C[35]",132.844,47.226,65.473,125.324,246.803,FALSE,1,1.002,1368
"582","C[36]",160.564,54.994,81.015,152.366,289.77,FALSE,1,1,3000
"583","C[37]",169.594,58.262,82.653,159.814,307.362,FALSE,1,1,3000
"584","C[38]",143.945,51.782,67.318,136.638,269.647,FALSE,1,1.001,2138
"585","C[39]",132.246,49.101,62.026,123.569,256.906,FALSE,1,1.003,3000
"586","C[40]",138.957,50.504,66.62,130.927,263.144,FALSE,1,1,3000
"587","C[41]",139.011,51.036,65.356,130.288,264.508,FALSE,1,1.001,3000
"588","C[42]",270.461,74.165,154.745,261.603,437.586,FALSE,1,1.002,854
"589","C[43]",224.774,63.694,128.052,217.225,375.701,FALSE,1,1.001,2972
"590","C[44]",205.535,60.51,111.157,197.208,349.078,FALSE,1,1.002,1315
"591","C[45]",213.106,61.658,116.339,203.672,355.649,FALSE,1,1.001,1492
"592","C[46]",225.092,64.066,123.597,216.58,369.301,FALSE,1,1,2803
"593","C[47]",217.151,63.685,119.141,207.684,357.314,FALSE,1,1,3000
"594","C[48]",233.728,69.55,122.984,224.74,392.19,FALSE,1,1.001,2583
"595","C[49]",247.713,72.187,135.515,238.707,416.079,FALSE,1,1.001,3000
"596","C[50]",204.022,61.845,107.241,195.992,345.248,FALSE,1,1.001,2445
"597","C[51]",193.171,61.115,102.914,183.15,333.766,FALSE,1,1.001,2154
"598","C[52]",192.468,62.346,99.187,182.146,337.565,FALSE,1,1.001,3000
"599","C[53]",186.119,57.462,97.528,178.129,316.468,FALSE,1,1.001,3000
"600","C[54]",164.493,53.129,85.863,157.15,291.689,FALSE,1,1.001,3000
"601","C[55]",198.449,58.116,109.329,190.722,336.22,FALSE,1,1,3000
"602","C[56]",167.448,52.576,89.93,158.845,289.833,FALSE,1,1.001,2139
"603","C[57]",218.333,60.81,123.03,210.421,359.023,FALSE,1,1.002,2233
"604","C[58]",153.967,49.223,79.265,146.139,273.987,FALSE,1,1,3000
"605","C[59]",221.132,64.308,121.971,211.924,376.155,FALSE,1,1,3000
"606","C[60]",228.1,67.215,124.508,219.16,378.964,FALSE,1,1,3000
"607","C[61]",199.01,58.377,108.504,190.252,334.852,FALSE,1,1,3000
"608","C[62]",224.744,63.421,126.09,214.078,374.369,FALSE,1,1,3000
"609","C[63]",197.656,59.521,106.696,188.705,336.801,FALSE,1,1.003,2814
"610","C[64]",218.237,63.692,119.697,209.583,363.697,FALSE,1,1,3000
"611","C[65]",238.439,72.144,128.123,228.783,405.728,FALSE,1,1.001,2341
"612","C[66]",198.628,62.576,104.348,190.567,341.849,FALSE,1,1,3000
"613","C[67]",218.724,67.761,115.294,208.941,372.409,FALSE,1,1,3000
"614","C[68]",173.192,57.687,87.661,164.584,307.54,FALSE,1,1.001,3000
"615","C[69]",219.301,62.172,122.449,211.77,362.82,FALSE,1,1.001,2354
"616","C[70]",226.307,64.22,128.074,216.88,372.595,FALSE,1,1,3000
"617","C[71]",238.379,65.004,135.774,231.522,379.972,FALSE,1,1,3000
"618","C[72]",303.163,81.481,174.034,293.453,486.687,FALSE,1,1.001,2653
"619","C[73]",262.366,68.246,155.783,254.002,412.073,FALSE,1,1.001,2236
"620","C[74]",294.254,94.019,165.743,278.305,512.749,FALSE,1,1.005,3000
"621","C[75]",406.489,174.374,208.425,364.309,900.571,FALSE,1,1.001,2753
"622","C[76]",435.522,228.923,180.736,371,1107.906,FALSE,1,1.002,3000
"623","C[77]",514.987,286.934,166.814,432.414,1244.323,FALSE,1,1,3000
"624","C[78]",680.887,315.629,266.84,599.424,1401.958,FALSE,1,1,3000
"625","C[79]",547.061,268.816,231.94,471.092,1308.501,FALSE,1,1,3000
"626","C[80]",396.101,241.975,140.937,315.867,1094.344,FALSE,1,1,3000
"627","C[81]",325.3,218.869,109.043,252.955,985.605,FALSE,1,1.001,3000
"628","C[82]",366.505,207.573,146.369,306.309,977.41,FALSE,1,1,3000
"629","C[83]",317.137,179.139,133.612,265.302,842.043,FALSE,1,1.001,3000
"630","C[84]",317.361,209.585,107.601,247.89,942.682,FALSE,1,1.003,2869
"631","C[85]",301.904,197.218,105.821,240.584,894.64,FALSE,1,1,3000
"632","C[86]",265.965,191.332,87.322,205.537,857.349,FALSE,1,1.001,3000
"633","C[87]",244.937,170.37,89.197,194.714,766.332,FALSE,1,1.006,1558
"634","C[88]",286.481,190.786,106.717,229.019,866.906,FALSE,1,1.001,3000
"635","C[89]",244.329,183.9,82.489,185.225,830.579,FALSE,1,1,3000
